code.int32(),name.string(),market.string(),code_of_industry_33.int32(),industry_33.string(),code_of_industry_17.int32(),industry_17.string(),code_of_group.int32(),group.string()
5010,日本精蝋,市場第二部（内国株）,3300,石油・石炭製品,2,エネルギー資源,,
5011,ニチレキ,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2
5013,ユシロ化学工業,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2
5015,ビーピー・カストロール,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2
5017,富士石油,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2
5018,ＭＯＲＥＳＣＯ,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源,7,TOPIX Small 2
5019,出光興産,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源,4,TOPIX Mid400
5020,ＥＮＥＯＳホールディングス,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源,2,TOPIX Large70
5021,コスモエネルギーホールディングス,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源,4,TOPIX Mid400
5070,ドラフト,マザーズ（内国株）,2050,建設業,3,建設・資材,,
5071,ヴィス,市場第二部（内国株）,2050,建設業,3,建設・資材,,
5074,テスホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
5076,インフロニア・ホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
5101,横浜ゴム,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機,4,TOPIX Mid400
5103,昭和ホールディングス,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機,,
5104,日東化工,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機,,
5105,ＴＯＹＯ　ＴＩＲＥ,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機,4,TOPIX Mid400
5108,ブリヂストン,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機,2,TOPIX Large70
5110,住友ゴム工業,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機,4,TOPIX Mid400
5121,藤倉コンポジット,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
5122,オカモト,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機,6,TOPIX Small 1
5142,アキレス,市場第一部（内国株）,3200,化学,4,素材・化学,7,TOPIX Small 2
5161,西川ゴム工業,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機,,
5162,朝日ラバー,JASDAQ(スタンダード・内国株）,3350,ゴム製品,6,自動車・輸送機,,
5184,ニチリン,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機,,
5185,フコク,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
5186,ニッタ,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
5187,クリエートメディック,市場第一部（内国株）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
5189,櫻護謨,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機,,
5191,住友理工,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
5192,三ツ星ベルト,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
5194,相模ゴム工業,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機,,
5195,バンドー化学,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機,7,TOPIX Small 2
5199,不二ラテックス,JASDAQ(スタンダード・内国株）,3350,ゴム製品,6,自動車・輸送機,,
5201,ＡＧＣ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
5202,日本板硝子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
5204,石塚硝子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5208,有沢製作所,市場第一部（内国株）,3200,化学,4,素材・化学,6,TOPIX Small 1
5210,日本山村硝子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5212,不二硝子,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材,,
5214,日本電気硝子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
5216,倉元製作所,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材,,
5217,テクノクオーツ,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材,,
5218,オハラ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5232,住友大阪セメント,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
5233,太平洋セメント,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
5237,ノザワ,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,,
5261,リソルホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
5262,日本ヒューム,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5268,旭コンクリート工業,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,,
5269,日本コンクリート工業,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5271,トーヨーアサノ,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,,
5273,三谷セキサン,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5277,スパンクリートコーポレーション,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材,,
5279,日本興業,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材,,
5280,ヨシコン,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産,,
5282,ジオスター,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,,
5283,高見澤,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売,,
5284,ヤマウホールディングス,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材,,
5285,ヤマックス,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材,,
5287,イトーヨーギョー,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,,
5288,アジアパイルホールディングス,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5290,ベルテクスコーポレーション,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,,
5301,東海カーボン,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
5302,日本カーボン,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
5304,ＳＥＣカーボン,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,,
5310,東洋炭素,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
5331,ノリタケカンパニーリミテド,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
5332,ＴＯＴＯ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
5333,日本碍子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
5334,日本特殊陶業,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,4,TOPIX Mid400
5337,ダントーホールディングス,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5341,アサヒ衛陶,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,,
5344,ＭＡＲＵＷＡ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
5351,品川リフラクトリーズ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5352,黒崎播磨,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5355,日本坩堝,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,,
5357,ヨータイ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5358,イソライト工業,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5363,東京窯業,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5367,ニッカトー,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5368,日本インシュレーション,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,,
5380,新東,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材,,
5381,Ｍｉｐｏｘ,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材,,
5384,フジミインコーポレーテッド,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
5386,鶴弥,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,,
5387,チヨダウーテ,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材,,
5388,クニミネ工業,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5391,エーアンドエーマテリアル,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,7,TOPIX Small 2
5393,ニチアス,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材,6,TOPIX Small 1
5395,理研コランダム,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材,,
5401,日本製鉄,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,2,TOPIX Large70
5406,神戸製鋼所,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,4,TOPIX Mid400
5408,中山製鋼所,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5410,合同製鐵,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5411,ジェイ　エフ　イー　ホールディングス,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,4,TOPIX Mid400
5423,東京製鐵,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,6,TOPIX Small 1
5440,共英製鋼,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,6,TOPIX Small 1
5444,大和工業,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,4,TOPIX Mid400
5445,東京鐵鋼,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5446,北越メタル,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,,
5449,大阪製鐵,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5451,淀川製鋼所,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5458,高砂鐵工,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,,
5463,丸一鋼管,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,4,TOPIX Mid400
5464,モリ工業,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5471,大同特殊鋼,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,4,TOPIX Mid400
5476,日本高周波鋼業,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5480,日本冶金工業,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,6,TOPIX Small 1
5481,山陽特殊製鋼,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,6,TOPIX Small 1
5482,愛知製鋼,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5484,東北特殊鋼,JASDAQ(スタンダード・内国株）,3450,鉄鋼,7,鉄鋼・非鉄,,
5486,日立金属,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,4,TOPIX Mid400
5491,日本金属,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5541,大平洋金属,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,6,TOPIX Small 1
5542,新報国マテリアル,JASDAQ(スタンダード・内国株）,3450,鉄鋼,7,鉄鋼・非鉄,,
5563,新日本電工,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,6,TOPIX Small 1
5602,栗本鐵工所,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5603,虹技,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5609,日本鋳造,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,,
5610,大和重工,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,,
5612,日本鋳鉄管,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5631,日本製鋼所,市場第一部（内国株）,3600,機械,8,機械,4,TOPIX Mid400
5632,三菱製鋼,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5644,メタルアート,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,,
5658,日亜鋼業,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5659,日本精線,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5660,神鋼鋼線工業,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,,
5695,パウダーテック,JASDAQ(スタンダード・内国株）,3450,鉄鋼,7,鉄鋼・非鉄,,
5697,サンユウ,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,,
5698,エンビプロ・ホールディングス,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄,7,TOPIX Small 2
5699,イボキン,JASDAQ(スタンダード・内国株）,3450,鉄鋼,7,鉄鋼・非鉄,,
5702,大紀アルミニウム工業所,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
5703,日本軽金属ホールディングス,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,4,TOPIX Mid400
5704,ＪＭＣ,マザーズ（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,,
5706,三井金属鉱業,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,4,TOPIX Mid400
5707,東邦亜鉛,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
5711,三菱マテリアル,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,4,TOPIX Mid400
5713,住友金属鉱山,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,2,TOPIX Large70
5714,ＤＯＷＡホールディングス,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,4,TOPIX Mid400
5715,古河機械金属,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
5721,エス・サイエンス,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
5724,アサカ理研,JASDAQ(スタンダード・内国株）,3500,非鉄金属,7,鉄鋼・非鉄,,
5726,大阪チタニウムテクノロジーズ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
5727,東邦チタニウム,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
5729,日本精鉱,市場第二部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,,
5741,ＵＡＣＪ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
5742,エヌアイシ・オートテック,JASDAQ(スタンダード・内国株）,3500,非鉄金属,7,鉄鋼・非鉄,,
5753,日本伸銅,市場第二部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,,
5757,ＣＫサンエツ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
5759,日本電解,マザーズ（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,,
5781,東邦金属,市場第二部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,,
5801,古河電気工業,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,4,TOPIX Mid400
5802,住友電気工業,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,2,TOPIX Large70
5803,フジクラ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
5805,昭和電線ホールディングス,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
5807,東京特殊電線,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
5809,タツタ電線,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
5816,オーナンバ,市場第二部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,,
5817,ＪＭＡＣＳ,市場第二部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,,
5819,カナレ電気,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
5820,三ッ星,JASDAQ(スタンダード・内国株）,3500,非鉄金属,7,鉄鋼・非鉄,,
5821,平河ヒューテック,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
5851,リョービ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
5852,アーレスティ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
5856,エルアイイーエイチ,市場第二部（内国株）,6100,小売業,14,小売,,
5857,アサヒホールディングス,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
5900,ダイケン,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,,
5901,東洋製罐グループホールディングス,市場第一部（内国株）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
5902,ホッカンホールディングス,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5903,シンポ,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,,
5905,日本製罐,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5906,エムケー精工,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,,
5907,ＪＦＥコンテイナー,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5909,コロナ,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5911,横河ブリッジホールディングス,市場第一部（内国株）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
5915,駒井ハルテック,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5918,瀧上工業,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5921,川岸工業,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5922,那須電機鉄工,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5923,高田機工,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5928,アルメタックス,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5929,三和ホールディングス,市場第一部（内国株）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
5930,文化シヤッター,市場第一部（内国株）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
5932,三協立山,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5933,アルインコ,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5935,元旦ビューティ工業,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,,
5936,東洋シヤッター,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5938,ＬＩＸＩＬ,市場第一部（内国株）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
5939,大谷工業,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,,
5940,不二サッシ,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5941,中西製作所,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5942,日本フイルコン,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5943,ノーリツ,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5945,天龍製鋸,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,,
5946,長府製作所,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5947,リンナイ,市場第一部（内国株）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
5949,ユニプレス,市場第一部（内国株）,3700,輸送用機器,6,自動車・輸送機,6,TOPIX Small 1
5950,日本パワーファスニング,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5951,ダイニチ工業,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5952,アマテイ,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5955,ヤマシナ,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5956,トーソー,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5957,日東精工,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5958,三洋工業,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5959,岡部,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5962,浅香工業,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他,,
5964,東洋刃物,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5965,フジマック,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5966,京都機械工具,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5967,ＴＯＮＥ,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5969,ロブテックス,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5970,ジーテクト,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5971,共和工業所,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,,
5973,トーアミ,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5974,中国工業,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5975,東プレ,市場第一部（内国株）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
5976,高周波熱錬,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5981,東京製綱,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5982,マルゼン,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5983,イワブチ,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,,
5984,兼房,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5985,サンコール,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5986,モリテック　スチール,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5987,オーネックス,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,,
5988,パイオラックス,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5989,エイチワン,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5990,スーパーツール,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,,
5991,日本発條,市場第一部（内国株）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
5992,中央発條,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5994,ファインシンター,市場第二部（内国株）,3550,金属製品,3,建設・資材,,
5997,協立エアテック,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,,
5998,アドバネクス,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
5999,イハラサイエンス,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,,
6005,三浦工業,市場第一部（内国株）,3600,機械,8,機械,4,TOPIX Mid400
6013,タクマ,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
6016,ジャパンエンジンコーポレーション,市場第二部（内国株）,3700,輸送用機器,6,自動車・輸送機,,
6018,阪神内燃機工業,市場第二部（内国株）,3700,輸送用機器,6,自動車・輸送機,,
6022,赤阪鐵工所,市場第二部（内国株）,3600,機械,8,機械,,
6023,ダイハツディーゼル,市場第二部（内国株）,3700,輸送用機器,6,自動車・輸送機,,
6026,ＧＭＯ　ＴＥＣＨ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6027,弁護士ドットコム,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6028,テクノプロ・ホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400
6029,アトラグループ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6030,アドベンチャー,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6031,サイジニア,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6032,インターワークス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6033,エクストリーム,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6034,ＭＲＴ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6035,アイ・アールジャパンホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6036,ＫｅｅＰｅｒ技研,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6037,ファーストロジック,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6038,イード,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6039,日本動物高度医療センター,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6040,日本スキー場開発,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6042,ニッキ,市場第二部（内国株）,3700,輸送用機器,6,自動車・輸送機,,
6044,三機サービス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6045,レントラックス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6046,リンクバル,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6047,Ｇｕｎｏｓｙ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6048,デザインワン・ジャパン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6049,イトクロ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,,
6050,イー・ガーディアン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6054,リブセンス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6055,ジャパンマテリアル,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6058,ベクトル,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
6059,ウチヤマホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
6060,こころネット,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
6061,ユニバーサル園芸社,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,,
6062,チャーム・ケア・コーポレーション,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
